fecha,CVE_ENT,def_registradas
2020-03-18,23,10
2020-03-18,24,28
2020-03-18,25,32
2020-03-18,26,48
2020-03-18,27,14
2020-03-18,28,30
2020-03-18,29,5
2020-03-18,3,6
2020-03-18,30,5
2020-03-18,31,20
2020-03-18,32,30
2020-03-18,39,2
2020-03-18,4,12
2020-03-18,5,35
2020-03-18,6,14
2020-03-18,7,53
2020-03-18,8,67
2020-03-18,9,206
2020-03-19,1,10
2020-03-19,10,20
2020-03-19,11,82
2020-03-19,12,32
2020-03-19,13,29
2020-03-19,14,118
2020-03-19,15,216
2020-03-19,16,58
2020-03-19,17,35
2020-03-19,18,16
2020-03-19,19,71
2020-03-19,2,55
2020-03-19,20,34
2020-03-19,21,91
2020-03-19,22,37
2020-03-19,23,17
2020-03-19,24,38
2020-03-19,25,31
2020-03-19,26,38
2020-03-19,27,12
2020-03-19,28,32
2020-03-19,29,8
2020-03-19,3,14
2020-03-19,30,5
2020-03-19,31,18
2020-03-19,32,21
2020-03-19,39,1
2020-03-19,4,11
2020-03-19,5,35
2020-03-19,6,20
2020-03-19,7,51
2020-03-19,8,60
2020-03-19,9,187
2020-03-20,1,16
2020-03-20,10,10
2020-03-20,11,95
2020-03-20,12,23
2020-03-20,13,31
2020-03-20,14,103
2020-03-20,15,211
2020-03-20,16,57
2020-03-20,17,38
2020-03-20,18,12
2020-03-20,19,71
2020-03-20,2,70
2020-03-20,20,38
2020-03-20,21,95
2020-03-20,22,39
2020-03-20,23,18
2020-03-20,24,44
2020-03-20,25,37
2020-03-20,26,47
2020-03-20,27,16
2020-03-20,28,40
2020-03-20,29,9
2020-03-20,3,6
2020-03-20,31,19
2020-03-20,32,31
2020-03-20,39,3
2020-03-20,4,8
2020-03-20,5,48
2020-03-20,6,11
2020-03-20,7,41
2020-03-20,8,63
2020-03-20,9,222
2020-03-21,1,13
2020-03-21,10,15
2020-03-21,11,87
2020-03-21,12,35
2020-03-21,13,38
2020-03-21,14,113
2020-03-21,15,239
2020-03-21,16,52
2020-03-21,17,26
2020-03-21,18,12
2020-03-21,19,54
2020-03-21,2,62
2020-03-21,20,23
2020-03-21,21,83
2020-03-21,22,28
2020-03-21,23,14
2020-03-21,24,38
2020-03-21,25,21
2020-03-21,26,56
2020-03-21,27,4
2020-03-21,28,31
2020-03-21,29,9
2020-03-21,3,7
2020-03-21,30,5
2020-03-21,31,24
2020-03-21,32,30
2020-03-21,39,4
2020-03-21,4,9
2020-03-21,5,45
2020-03-21,6,11
2020-03-21,7,33
2020-03-21,8,53
2020-03-21,9,195
2020-03-22,1,21
2020-03-22,10,15
2020-03-22,11,93
2020-03-22,12,31
2020-03-22,13,44
2020-03-22,14,111
2020-03-22,15,225
2020-03-22,16,67
2020-03-22,17,30
2020-03-22,18,12
2020-03-22,19,65
2020-03-22,2,65
2020-03-22,20,26
2020-03-22,21,77
2020-03-22,22,34
2020-03-22,23,18
2020-03-22,24,40
2020-03-22,25,29
2020-03-22,26,49
2020-03-22,27,12
2020-03-22,28,34
2020-03-22,29,3
2020-03-22,3,13
2020-03-22,30,4
2020-03-22,31,21
2020-03-22,32,23
2020-03-22,39,1
2020-03-22,4,12
2020-03-22,5,38
2020-03-22,6,20
2020-03-22,7,56
2020-03-22,8,61
2020-03-22,9,201
2020-03-23,1,16
2020-03-23,10,17
2020-03-23,11,76
2020-03-23,12,32
2020-03-23,13,42
2020-03-23,14,128
2020-03-23,15,225
2020-03-23,16,46
2020-03-23,17,36
2020-03-23,18,6
2020-03-23,19,53
2020-03-23,2,66
2020-03-23,20,30
2020-03-23,21,142
2020-03-23,22,31
2020-03-23,23,20
2020-03-23,24,51
2020-03-23,25,22
2020-03-23,26,37
2020-03-23,27,10
2020-03-23,28,48
2020-03-23,29,9
2020-03-23,3,8
2020-03-23,30,6
2020-03-23,31,19
2020-03-23,32,32
2020-03-23,39,2
2020-03-23,4,1
2020-03-23,5,42
2020-03-23,6,14
2020-03-23,7,36
2020-03-23,8,59
2020-03-23,9,200
2020-03-24,1,14
2020-03-24,10,22
2020-03-24,11,82
2020-03-24,12,38
2020-03-24,13,43
2020-03-24,14,134
2020-03-24,15,199
2020-03-24,16,61
2020-03-24,17,31
2020-03-24,18,10
2020-03-24,19,68
2020-03-24,2,59
2020-03-24,20,25
2020-03-24,21,125
2020-03-24,22,43
2020-03-24,23,6
2020-03-24,24,30
2020-03-24,25,37
2020-03-24,26,39
2020-03-24,27,11
2020-03-24,28,50
2020-03-24,29,10
2020-03-24,3,10
2020-03-24,30,3
2020-03-24,31,34
2020-03-24,32,19
2020-03-24,39,2
2020-03-24,4,9
2020-03-24,5,36
2020-03-24,6,5
2020-03-24,7,45
2020-03-24,8,71
2020-03-24,9,197
2020-03-25,1,8
2020-03-25,10,16
2020-03-25,11,65
2020-03-25,12,41
2020-03-25,13,38
2020-03-25,14,106
2020-03-25,15,218
2020-03-25,16,48
2020-03-25,17,20
2020-03-25,18,16
2020-03-25,19,69
2020-03-25,2,64
2020-03-25,20,27
2020-03-25,21,101
2020-03-25,22,23
2020-03-25,23,12
2020-03-25,24,43
2020-03-25,25,24
2020-03-25,26,56
2020-03-25,27,9
2020-03-25,28,36
2020-03-25,29,7
2020-03-25,3,12
2020-03-25,30,6
2020-03-25,31,30
2020-03-25,32,24
2020-03-25,39,3
2020-03-25,4,6
2020-03-25,5,45
2020-03-25,6,11
2020-03-25,7,40
2020-03-25,8,65
2020-03-25,9,219
2020-03-26,1,20
2020-03-26,10,16
2020-03-26,11,97
2020-03-26,12,29
2020-03-26,13,37
2020-03-26,14,135
2020-03-26,15,242
2020-03-26,16,48
2020-03-26,17,38
2020-03-26,18,14
2020-03-26,19,54
2020-03-26,2,56
2020-03-26,20,30
2020-03-26,21,112
2020-03-26,22,36
2020-03-26,23,11
2020-03-26,24,32
2020-03-26,25,25
2020-03-26,26,54
2020-03-26,27,14
2020-03-26,28,36
2020-03-26,29,8
2020-03-26,3,12
2020-03-26,30,3
2020-03-26,31,34
2020-03-26,32,20
2020-03-26,39,1
2020-03-26,4,9
2020-03-26,5,47
2020-03-26,6,10
2020-03-26,7,56
2020-03-26,8,66
2020-03-26,9,202
2020-03-27,1,20
2020-03-27,10,19
2020-03-27,11,80
2020-03-27,12,27
2020-03-27,13,33
2020-03-27,14,108
2020-03-27,15,230
2020-03-27,16,42
2020-03-27,17,43
2020-03-27,18,12
2020-03-27,19,72
2020-03-27,2,62
2020-03-27,20,33
2020-03-27,21,93
2020-03-27,22,29
2020-03-27,23,16
2020-03-27,24,51
2020-03-27,25,35
2020-03-27,26,50
2020-03-27,27,15
2020-03-27,28,35
2020-03-27,29,5
2020-03-27,3,5
2020-03-27,30,10
2020-03-27,31,31
2020-03-27,32,35
2020-03-27,39,3
2020-03-27,4,11
2020-03-27,5,35
2020-03-27,6,10
2020-03-27,7,30
2020-03-27,8,65
2020-03-27,9,223
2020-03-28,1,9
2020-03-28,10,17
2020-03-28,11,75
2020-03-28,12,27
2020-03-28,13,35
2020-03-28,14,121
2020-03-28,15,204
2020-03-28,16,53
2020-03-28,17,28
2020-03-28,18,16
2020-03-28,19,64
2020-03-28,2,65
2020-03-28,20,24
2020-03-28,21,103
2020-03-28,22,33
2020-03-28,23,11
2020-03-28,24,33
2020-03-28,25,33
2020-03-28,26,38
2020-03-28,27,9
2020-03-28,28,40
2020-03-28,29,8
2020-03-28,3,12
2020-03-28,30,8
2020-03-28,31,23
2020-03-28,32,42
2020-03-28,39,5
2020-03-28,4,5
2020-03-28,5,44
2020-03-28,6,10
2020-03-28,7,36
2020-03-28,8,69
2020-03-28,9,189
2020-03-29,1,18
2020-03-29,10,19
2020-03-29,11,75
2020-03-29,12,26
2020-03-29,13,33
2020-03-29,14,108
2020-03-29,15,220
2020-03-29,16,60
2020-03-29,17,44
2020-03-29,18,13
2020-03-29,19,54
2020-03-29,2,66
2020-03-29,20,28
2020-03-29,21,101
2020-03-29,22,35
2020-03-29,23,19
2020-03-29,24,33
2020-03-29,25,37
2020-03-29,26,52
2020-03-29,27,14
2020-03-29,28,32
2020-03-29,29,11
2020-03-29,3,10
2020-03-29,30,11
2020-03-29,31,30
2020-03-29,32,25
2020-03-29,39,1
2020-03-29,4,4
2020-03-29,5,42
2020-03-29,6,16
2020-03-29,7,53
2020-03-29,8,65
2020-03-29,9,201
2020-03-30,1,13
2020-03-30,10,14
2020-03-30,11,79
2020-03-30,12,34
2020-03-30,13,27
2020-03-30,14,129
2020-03-30,15,228
2020-03-30,16,49
2020-03-30,17,46
2020-03-30,18,11
2020-03-30,19,70
2020-03-30,2,78
2020-03-30,20,38
2020-03-30,21,94
2020-03-30,22,34
2020-03-30,23,15
2020-03-30,24,33
2020-03-30,25,29
2020-03-30,26,43
2020-03-30,27,15
2020-03-30,28,27
2020-03-30,29,4
2020-03-30,3,10
2020-03-30,30,4
2020-03-30,31,31
2020-03-30,32,33
2020-03-30,4,10
2020-03-30,5,47
2020-03-30,6,13
2020-03-30,7,47
2020-03-30,8,64
2020-03-30,9,230
2020-03-31,1,14
2020-03-31,10,14
2020-03-31,11,101
2020-03-31,12,26
2020-03-31,13,32
2020-03-31,14,111
2020-03-31,15,230
2020-03-31,16,57
2020-03-31,17,30
2020-03-31,18,12
2020-03-31,19,56
2020-03-31,2,58
2020-03-31,20,26
2020-03-31,21,86
2020-03-31,22,28
2020-03-31,23,20
2020-03-31,24,43
2020-03-31,25,18
2020-03-31,26,47
2020-03-31,27,14
2020-03-31,28,29
2020-03-31,29,4
2020-03-31,3,11
2020-03-31,30,9
2020-03-31,31,22
2020-03-31,32,23
2020-03-31,39,1
2020-03-31,4,8
2020-03-31,5,37
2020-03-31,6,20
2020-03-31,7,40
2020-03-31,8,60
2020-03-31,9,212
2020-04-01,1,11
2020-04-01,10,19
2020-04-01,11,93
2020-04-01,12,37
2020-04-01,13,40
2020-04-01,14,97
2020-04-01,15,244
2020-04-01,16,45
2020-04-01,17,27
2020-04-01,18,8
2020-04-01,19,65
2020-04-01,2,69
2020-04-01,20,40
2020-04-01,21,103
2020-04-01,22,17
2020-04-01,23,14
2020-04-01,24,30
2020-04-01,25,37
2020-04-01,26,45
2020-04-01,27,6
2020-04-01,28,33
2020-04-01,29,8
2020-04-01,3,11
2020-04-01,30,8
2020-04-01,31,21
2020-04-01,32,22
2020-04-01,39,2
2020-04-01,4,9
2020-04-01,5,47
2020-04-01,6,12
2020-04-01,7,62
2020-04-01,8,59
2020-04-01,9,233
2020-04-02,1,10
2020-04-02,10,17
2020-04-02,11,75
2020-04-02,12,21
2020-04-02,13,42
2020-04-02,14,100
2020-04-02,15,232
2020-04-02,16,41
2020-04-02,17,20
2020-04-02,18,9
2020-04-02,19,44
2020-04-02,2,69
2020-04-02,20,39
2020-04-02,21,101
2020-04-02,22,27
2020-04-02,23,17
2020-04-02,24,39
2020-04-02,25,28
2020-04-02,26,52
2020-04-02,27,14
2020-04-02,28,29
2020-04-02,29,2
2020-04-02,3,17
2020-04-02,30,12
2020-04-02,31,14
2020-04-02,32,31
2020-04-02,39,3
2020-04-02,4,11
2020-04-02,5,50
2020-04-02,6,10
2020-04-02,7,45
2020-04-02,8,77
2020-04-02,9,207
2020-04-03,1,13
2020-04-03,10,19
2020-04-03,11,79
2020-04-03,12,28
2020-04-03,13,33
2020-04-03,14,107
2020-04-03,15,215
2020-04-03,16,44
2020-04-03,17,25
2020-04-03,18,12
2020-04-03,19,60
2020-04-03,2,61
2020-04-03,20,21
2020-04-03,21,92
2020-04-03,22,27
2020-04-03,23,16
2020-04-03,24,38
2020-04-03,25,29
2020-04-03,26,56
2020-04-03,27,9
2020-04-03,28,35
2020-04-03,29,5
2020-04-03,3,11
2020-04-03,30,22
2020-04-03,31,26
2020-04-03,32,16
2020-04-03,39,1
2020-04-03,4,9
2020-04-03,5,37
2020-04-03,6,12
2020-04-03,7,31
2020-04-03,8,88
2020-04-03,9,212
2020-04-04,1,19
2020-04-04,10,20
2020-04-04,11,90
2020-04-04,12,27
2020-04-04,13,39
2020-04-04,14,108
2020-04-04,15,213
2020-04-04,16,47
2020-04-04,17,19
2020-04-04,18,8
2020-04-04,19,53
2020-04-04,2,67
2020-04-04,20,30
2020-04-04,21,105
2020-04-04,22,29
2020-04-04,23,17
2020-04-04,24,39
2020-04-04,25,38
2020-04-04,26,57
2020-04-04,27,13
2020-04-04,28,37
2020-04-04,29,4
2020-04-04,3,6
2020-04-04,30,10
2020-04-04,31,14
2020-04-04,32,20
2020-04-04,39,2
2020-04-04,4,4
2020-04-04,5,38
2020-04-04,6,8
2020-04-04,7,36
2020-04-04,8,60
2020-04-04,9,189
2020-04-05,1,10
2020-04-05,10,12
2020-04-05,11,117
2020-04-05,12,41
2020-04-05,13,30
2020-04-05,14,105
2020-04-05,15,226
2020-04-05,16,47
2020-04-05,17,17
2020-04-05,18,10
2020-04-05,19,54
2020-04-05,2,66
2020-04-05,20,18
2020-04-05,21,80
2020-04-05,22,25
2020-04-05,23,10
2020-04-05,24,44
2020-04-05,25,26
2020-04-05,26,41
2020-04-05,27,7
2020-04-05,28,44
2020-04-05,29,5
2020-04-05,3,10
2020-04-05,30,7
2020-04-05,31,29
2020-04-05,32,27
2020-04-05,39,4
2020-04-05,4,8
2020-04-05,5,44
2020-04-05,6,16
2020-04-05,7,51
2020-04-05,8,60
2020-04-05,9,203
2020-04-06,1,10
2020-04-06,10,14
2020-04-06,11,107
2020-04-06,12,22
2020-04-06,13,32
2020-04-06,14,116
2020-04-06,15,218
2020-04-06,16,53
2020-04-06,17,30
2020-04-06,18,8
2020-04-06,19,40
2020-04-06,2,73
2020-04-06,20,26
2020-04-06,21,93
2020-04-06,22,37
2020-04-06,23,20
2020-04-06,24,32
2020-04-06,25,39
2020-04-06,26,45
2020-04-06,27,11
2020-04-06,28,32
2020-04-06,29,10
2020-04-06,3,8
2020-04-06,30,13
2020-04-06,31,18
2020-04-06,32,44
2020-04-06,4,7
2020-04-06,5,33
2020-04-06,6,10
2020-04-06,7,45
2020-04-06,8,65
2020-04-06,9,175
2020-04-07,1,13
2020-04-07,10,12
2020-04-07,11,80
2020-04-07,12,40
2020-04-07,13,37
2020-04-07,14,116
2020-04-07,15,220
2020-04-07,16,57
2020-04-07,17,27
2020-04-07,18,15
2020-04-07,19,38
2020-04-07,2,81
2020-04-07,20,23
2020-04-07,21,105
2020-04-07,22,23
2020-04-07,23,17
2020-04-07,24,39
2020-04-07,25,29
2020-04-07,26,45
2020-04-07,27,5
2020-04-07,28,38
2020-04-07,29,3
2020-04-07,3,6
2020-04-07,30,18
2020-04-07,31,18
2020-04-07,32,23
2020-04-07,39,1
2020-04-07,4,9
2020-04-07,5,37
2020-04-07,6,18
2020-04-07,7,65
2020-04-07,8,63
2020-04-07,9,240
2020-04-08,1,16
2020-04-08,10,16
2020-04-08,11,92
2020-04-08,12,31
2020-04-08,13,44
2020-04-08,14,100
2020-04-08,15,206
2020-04-08,16,48
2020-04-08,17,42
2020-04-08,18,15
2020-04-08,19,57
2020-04-08,2,74
2020-04-08,20,24
2020-04-08,21,100
2020-04-08,22,38
2020-04-08,23,13
2020-04-08,24,33
2020-04-08,25,34
2020-04-08,26,56
2020-04-08,27,13
2020-04-08,28,32
2020-04-08,29,8
2020-04-08,3,11
2020-04-08,30,13
2020-04-08,31,32
2020-04-08,32,28
2020-04-08,39,3
2020-04-08,4,11
2020-04-08,5,27
2020-04-08,6,10
2020-04-08,7,44
2020-04-08,8,64
2020-04-08,9,225
2020-04-09,1,20
2020-04-09,10,21
2020-04-09,11,103
2020-04-09,12,24
2020-04-09,13,48
2020-04-09,14,115
2020-04-09,15,240
2020-04-09,16,60
2020-04-09,17,35
2020-04-09,18,10
2020-04-09,19,51
2020-04-09,2,67
2020-04-09,20,34
2020-04-09,21,93
2020-04-09,22,38
2020-04-09,23,15
2020-04-09,24,35
2020-04-09,25,38
2020-04-09,26,50
2020-04-09,27,13
2020-04-09,28,31
2020-04-09,29,9
2020-04-09,3,7
2020-04-09,30,12
2020-04-09,31,29
2020-04-09,32,18
2020-04-09,39,4
2020-04-09,4,6
2020-04-09,5,39
2020-04-09,6,15
2020-04-09,7,61
2020-04-09,8,59
2020-04-09,9,233
2020-04-10,1,11
2020-04-10,10,12
2020-04-10,11,90
2020-04-10,12,39
2020-04-10,13,29
2020-04-10,14,110
2020-04-10,15,221
2020-04-10,16,42
2020-04-10,17,28
2020-04-10,18,17
2020-04-10,19,46
2020-04-10,2,76
2020-04-10,20,23
2020-04-10,21,102
2020-04-10,22,32
2020-04-10,23,15
2020-04-10,24,27
2020-04-10,25,35
2020-04-10,26,35
2020-04-10,27,10
2020-04-10,28,34
2020-04-10,29,8
2020-04-10,3,7
2020-04-10,30,11
2020-04-10,31,26
2020-04-10,32,28
2020-04-10,39,2
2020-04-10,4,5
2020-04-10,5,35
2020-04-10,6,12
2020-04-10,7,51
2020-04-10,8,51
2020-04-10,9,233
2020-04-11,1,13
2020-04-11,10,13
2020-04-11,11,78
2020-04-11,12,36
2020-04-11,13,26
2020-04-11,14,138
2020-04-11,15,244
2020-04-11,16,47
2020-04-11,17,35
2020-04-11,18,9
2020-04-11,19,42
2020-04-11,2,86
2020-04-11,20,29
2020-04-11,21,112
2020-04-11,22,37
2020-04-11,23,9
2020-04-11,24,28
2020-04-11,25,43
2020-04-11,26,44
2020-04-11,27,12
2020-04-11,28,40
2020-04-11,29,5
2020-04-11,3,10
2020-04-11,30,16
2020-04-11,31,24
2020-04-11,32,29
2020-04-11,39,1
2020-04-11,4,7
2020-04-11,5,37
2020-04-11,6,14
2020-04-11,7,38
2020-04-11,8,63
2020-04-11,9,242
2020-04-12,1,15
2020-04-12,10,18
2020-04-12,11,82
2020-04-12,12,32
2020-04-12,13,29
2020-04-12,14,106
2020-04-12,15,232
2020-04-12,16,52
2020-04-12,17,27
2020-04-12,18,13
2020-04-12,19,44
2020-04-12,2,91
2020-04-12,20,24
2020-04-12,21,126
2020-04-12,22,23
2020-04-12,23,7
2020-04-12,24,34
2020-04-12,25,39
2020-04-12,26,49
2020-04-12,27,17
2020-04-12,28,33
2020-04-12,29,5
2020-04-12,3,17
2020-04-12,30,20
2020-04-12,31,24
2020-04-12,32,22
2020-04-12,39,3
2020-04-12,4,9
2020-04-12,5,24
2020-04-12,6,14
2020-04-12,7,49
2020-04-12,8,67
2020-04-12,9,233
2020-04-13,1,15
2020-04-13,10,13
2020-04-13,11,69
2020-04-13,12,33
2020-04-13,13,36
2020-04-13,14,110
2020-04-13,15,287
2020-04-13,16,46
2020-04-13,17,24
2020-04-13,18,11
2020-04-13,19,45
2020-04-13,2,97
2020-04-13,20,24
2020-04-13,21,115
2020-04-13,22,24
2020-04-13,23,12
2020-04-13,24,34
2020-04-13,25,31
2020-04-13,26,44
2020-04-13,27,14
2020-04-13,28,46
2020-04-13,29,3
2020-04-13,3,11
2020-04-13,30,17
2020-04-13,31,27
2020-04-13,32,17
2020-04-13,39,2
2020-04-13,4,10
2020-04-13,5,36
2020-04-13,6,13
2020-04-13,7,66
2020-04-13,8,89
2020-04-13,9,257
2020-04-14,1,19
2020-04-14,10,19
2020-04-14,11,71
2020-04-14,12,25
2020-04-14,13,33
2020-04-14,14,94
2020-04-14,15,248
2020-04-14,16,50
2020-04-14,17,23
2020-04-14,18,8
2020-04-14,19,46
2020-04-14,2,105
2020-04-14,20,29
2020-04-14,21,109
2020-04-14,22,36
2020-04-14,23,25
2020-04-14,24,30
2020-04-14,25,28
2020-04-14,26,41
2020-04-14,27,16
2020-04-14,28,31
2020-04-14,29,4
2020-04-14,3,9
2020-04-14,30,12
2020-04-14,31,28
2020-04-14,32,29
2020-04-14,39,2
2020-04-14,4,11
2020-04-14,5,39
2020-04-14,6,9
2020-04-14,7,53
2020-04-14,8,55
2020-04-14,9,261
2020-04-15,1,13
2020-04-15,10,17
2020-04-15,11,74
2020-04-15,12,26
2020-04-15,13,35
2020-04-15,14,121
2020-04-15,15,268
2020-04-15,16,49
2020-04-15,17,32
2020-04-15,18,10
2020-04-15,19,43
2020-04-15,2,108
2020-04-15,20,31
2020-04-15,21,119
2020-04-15,22,20
2020-04-15,23,21
2020-04-15,24,46
2020-04-15,25,35
2020-04-15,26,42
2020-04-15,27,10
2020-04-15,28,33
2020-04-15,29,10
2020-04-15,3,9
2020-04-15,30,7
2020-04-15,31,22
2020-04-15,32,22
2020-04-15,39,2
2020-04-15,4,6
2020-04-15,5,37
2020-04-15,6,11
2020-04-15,7,50
2020-04-15,8,74
2020-04-15,9,247
2020-04-16,1,22
2020-04-16,10,12
2020-04-16,11,90
2020-04-16,12,38
2020-04-16,13,35
2020-04-16,14,102
2020-04-16,15,253
2020-04-16,16,56
2020-04-16,17,19
2020-04-16,18,9
2020-04-16,19,37
2020-04-16,2,104
2020-04-16,20,16
2020-04-16,21,101
2020-04-16,22,31
2020-04-16,23,17
2020-04-16,24,27
2020-04-16,25,30
2020-04-16,26,40
2020-04-16,27,16
2020-04-16,28,24
2020-04-16,29,4
2020-04-16,3,8
2020-04-16,30,12
2020-04-16,31,33
2020-04-16,32,26
2020-04-16,4,8
2020-04-16,5,25
2020-04-16,6,17
2020-04-16,7,47
2020-04-16,8,76
2020-04-16,9,253
2020-04-17,1,10
2020-04-17,10,12
2020-04-17,11,95
2020-04-17,12,40
2020-04-17,13,28
2020-04-17,14,118
2020-04-17,15,271
2020-04-17,16,44
2020-04-17,17,29
2020-04-17,18,11
2020-04-17,19,56
2020-04-17,2,104
2020-04-17,20,18
2020-04-17,21,99
2020-04-17,22,31
2020-04-17,23,23
2020-04-17,24,39
2020-04-17,25,25
2020-04-17,26,43
2020-04-17,27,15
2020-04-17,28,33
2020-04-17,29,5
2020-04-17,3,15
2020-04-17,30,18
2020-04-17,31,22
2020-04-17,32,29
2020-04-17,39,3
2020-04-17,4,12
2020-04-17,5,36
2020-04-17,6,11
2020-04-17,7,43
2020-04-17,8,72
2020-04-17,9,244
2020-04-18,1,13
2020-04-18,10,14
2020-04-18,11,93
2020-04-18,12,28
2020-04-18,13,31
2020-04-18,14,104
2020-04-18,15,263
2020-04-18,16,46
2020-04-18,17,17
2020-04-18,18,8
2020-04-18,19,40
2020-04-18,2,80
2020-04-18,20,40
2020-04-18,21,110
2020-04-18,22,38
2020-04-18,23,16
2020-04-18,24,34
2020-04-18,25,33
2020-04-18,26,56
2020-04-18,27,15
2020-04-18,28,38
2020-04-18,29,8
2020-04-18,3,13
2020-04-18,30,17
2020-04-18,31,22
2020-04-18,32,22
2020-04-18,39,5
2020-04-18,4,11
2020-04-18,5,30
2020-04-18,6,17
2020-04-18,7,31
2020-04-18,8,69
2020-04-18,9,248
2020-04-19,1,15
2020-04-19,10,12
2020-04-19,11,98
2020-04-19,12,27
2020-04-19,13,38
2020-04-19,14,89
2020-04-19,15,286
2020-04-19,16,47
2020-04-19,17,34
2020-04-19,18,9
2020-04-19,19,39
2020-04-19,2,94
2020-04-19,20,31
2020-04-19,21,119
2020-04-19,22,32
2020-04-19,23,24
2020-04-19,24,39
2020-04-19,25,36
2020-04-19,26,59
2020-04-19,27,22
2020-04-19,28,35
2020-04-19,29,10
2020-04-19,3,4
2020-04-19,30,11
2020-04-19,31,33
2020-04-19,32,23
2020-04-19,39,2
2020-04-19,4,17
2020-04-19,5,45
2020-04-19,6,11
2020-04-19,7,53
2020-04-19,8,80
2020-04-19,9,304
2020-04-20,1,17
2020-04-20,10,15
2020-04-20,11,84
2020-04-20,12,33
2020-04-20,13,32
2020-04-20,14,117
2020-04-20,15,323
2020-04-20,16,65
2020-04-20,17,29
2020-04-20,18,9
2020-04-20,19,58
2020-04-20,2,82
2020-04-20,20,27
2020-04-20,21,115
2020-04-20,22,29
2020-04-20,23,34
2020-04-20,24,47
2020-04-20,25,30
2020-04-20,26,48
2020-04-20,27,15
2020-04-20,28,32
2020-04-20,29,7
2020-04-20,3,7
2020-04-20,30,8
2020-04-20,31,18
2020-04-20,32,23
2020-04-20,39,1
2020-04-20,4,9
2020-04-20,5,34
2020-04-20,6,14
2020-04-20,7,50
2020-04-20,8,77
2020-04-20,9,296
2020-04-21,1,14
2020-04-21,10,9
2020-04-21,11,93
2020-04-21,12,30
2020-04-21,13,38
2020-04-21,14,112
2020-04-21,15,290
2020-04-21,16,52
2020-04-21,17,23
2020-04-21,18,8
2020-04-21,19,51
2020-04-21,2,82
2020-04-21,20,29
2020-04-21,21,99
2020-04-21,22,31
2020-04-21,23,24
2020-04-21,24,39
2020-04-21,25,38
2020-04-21,26,46
2020-04-21,27,16
2020-04-21,28,32
2020-04-21,29,9
2020-04-21,3,10
2020-04-21,30,12
2020-04-21,31,25
2020-04-21,32,25
2020-04-21,39,1
2020-04-21,4,14
2020-04-21,5,30
2020-04-21,6,12
2020-04-21,7,47
2020-04-21,8,72
2020-04-21,9,333
2020-04-22,1,17
2020-04-22,10,14
2020-04-22,11,94
2020-04-22,12,24
2020-04-22,13,37
2020-04-22,14,99
2020-04-22,15,310
2020-04-22,16,47
2020-04-22,17,38
2020-04-22,18,6
2020-04-22,19,49
2020-04-22,2,110
2020-04-22,20,27
2020-04-22,21,121
2020-04-22,22,29
2020-04-22,23,31
2020-04-22,24,32
2020-04-22,25,19
2020-04-22,26,60
2020-04-22,27,15
2020-04-22,28,25
2020-04-22,29,10
2020-04-22,3,11
2020-04-22,30,11
2020-04-22,31,21
2020-04-22,32,43
2020-04-22,39,2
2020-04-22,4,14
2020-04-22,5,32
2020-04-22,6,14
2020-04-22,7,38
2020-04-22,8,59
2020-04-22,9,171
2020-04-23,1,11
2020-04-23,10,14
2020-04-23,11,68
2020-04-23,12,34
2020-04-23,13,29
2020-04-23,14,115
2020-04-23,15,342
2020-04-23,16,45
2020-04-23,17,30
2020-04-23,18,9
2020-04-23,19,38
2020-04-23,2,78
2020-04-23,20,23
2020-04-23,21,125
2020-04-23,22,28
2020-04-23,23,31
2020-04-23,24,47
2020-04-23,25,29
2020-04-23,26,40
2020-04-23,27,22
2020-04-23,28,32
2020-04-23,29,7
2020-04-23,3,7
2020-04-23,30,13
2020-04-23,31,32
2020-04-23,32,22
2020-04-23,39,1
2020-04-23,4,9
2020-04-23,5,30
2020-04-23,6,13
2020-04-23,7,43
2020-04-23,8,31
2020-04-23,9,110
2020-04-24,1,14
2020-04-24,10,19
2020-04-24,11,87
2020-04-24,12,29
2020-04-24,13,24
2020-04-24,14,86
2020-04-24,15,275
2020-04-24,16,42
2020-04-24,17,26
2020-04-24,18,3
2020-04-24,19,34
2020-04-24,2,65
2020-04-24,20,13
2020-04-24,21,123
2020-04-24,22,29
2020-04-24,23,28
2020-04-24,24,38
2020-04-24,25,23
2020-04-24,26,46
2020-04-24,27,17
2020-04-24,28,22
2020-04-24,29,9
2020-04-24,3,11
2020-04-24,30,7
2020-04-24,31,28
2020-04-24,32,29
2020-04-24,39,2
2020-04-24,4,12
2020-04-24,5,31
2020-04-24,6,5
2020-04-24,7,38
2020-04-24,8,43
2020-04-24,9,229
2020-04-25,1,23
2020-04-25,10,12
2020-04-25,11,88
2020-04-25,12,30
2020-04-25,13,27
2020-04-25,14,45
2020-04-25,15,216
2020-04-25,16,36
2020-04-25,17,37
2020-04-25,18,10
2020-04-25,19,41
2020-04-25,2,82
2020-04-25,20,20
2020-04-25,21,99
2020-04-25,22,30
2020-04-25,23,21
2020-04-25,24,28
2020-04-25,25,29
2020-04-25,26,45
2020-04-25,27,17
2020-04-25,28,26
2020-04-25,29,8
2020-04-25,3,3
2020-04-25,30,12
2020-04-25,31,25
2020-04-25,32,11
2020-04-25,39,1
2020-04-25,4,9
2020-04-25,5,25
2020-04-25,6,14
2020-04-25,7,28
2020-04-25,8,51
2020-04-25,9,257
2020-04-26,1,9
2020-04-26,10,13
2020-04-26,11,66
