fecha,CVE_ENT,def_registradas
2020-04-28,29,25
2020-04-28,30,130
2020-04-28,31,37
2020-04-28,32,19
2020-04-29,01,13
2020-04-29,02,142
2020-04-29,03,11
2020-04-29,04,14
2020-04-29,05,27
2020-04-29,06,9
2020-04-29,07,65
2020-04-29,08,113
2020-04-29,09,537
2020-04-29,10,20
2020-04-29,11,90
2020-04-29,12,44
2020-04-29,13,52
2020-04-29,14,111
2020-04-29,15,457
2020-04-29,16,80
2020-04-29,17,56
2020-04-29,18,16
2020-04-29,19,74
2020-04-29,20,65
2020-04-29,21,135
2020-04-29,22,25
2020-04-29,23,31
2020-04-29,24,31
2020-04-29,25,53
2020-04-29,26,52
2020-04-29,27,57
2020-04-29,28,52
2020-04-29,29,18
2020-04-29,30,156
2020-04-29,31,36
2020-04-29,32,17
2020-04-30,01,22
2020-04-30,02,137
2020-04-30,03,6
2020-04-30,04,13
2020-04-30,05,34
2020-04-30,06,23
2020-04-30,07,59
2020-04-30,08,88
2020-04-30,09,497
2020-04-30,10,16
2020-04-30,11,111
2020-04-30,12,52
2020-04-30,13,44
2020-04-30,14,119
2020-04-30,15,415
2020-04-30,16,77
2020-04-30,17,67
2020-04-30,18,21
2020-04-30,19,62
2020-04-30,20,57
2020-04-30,21,127
2020-04-30,22,24
2020-04-30,23,37
2020-04-30,24,27
2020-04-30,25,47
2020-04-30,26,42
2020-04-30,27,63
2020-04-30,28,45
2020-04-30,29,16
2020-04-30,30,128
2020-04-30,31,33
2020-04-30,32,27
2020-05-01,01,11
2020-05-01,02,134
2020-05-01,03,6
2020-05-01,04,11
2020-05-01,05,33
2020-05-01,06,13
2020-05-01,07,54
2020-05-01,08,108
2020-05-01,09,543
2020-05-01,10,17
2020-05-01,11,74
2020-05-01,12,60
2020-05-01,13,48
2020-05-01,14,147
2020-05-01,15,481
2020-05-01,16,66
2020-05-01,17,83
2020-05-01,18,16
2020-05-01,19,64
2020-05-01,20,62
2020-05-01,21,122
2020-05-01,22,22
2020-05-01,23,32
2020-05-01,24,32
2020-05-01,25,61
2020-05-01,26,43
2020-05-01,27,59
2020-05-01,28,44
2020-05-01,29,17
2020-05-01,30,172
2020-05-01,31,36
2020-05-01,32,24
2020-05-02,01,19
2020-05-02,02,137
2020-05-02,03,11
2020-05-02,04,15
2020-05-02,05,46
2020-05-02,06,9
2020-05-02,07,59
2020-05-02,08,94
2020-05-02,09,551
2020-05-02,10,23
2020-05-02,11,115
2020-05-02,12,63
2020-05-02,13,41
2020-05-02,14,138
2020-05-02,15,476
2020-05-02,16,72
2020-05-02,17,62
2020-05-02,18,15
2020-05-02,19,80
2020-05-02,20,55
2020-05-02,21,149
2020-05-02,22,32
2020-05-02,23,20
2020-05-02,24,29
2020-05-02,25,56
2020-05-02,26,43
2020-05-02,27,59
2020-05-02,28,48
2020-05-02,29,27
2020-05-02,30,170
2020-05-02,31,43
2020-05-02,32,29
2020-05-03,01,15
2020-05-03,02,129
2020-05-03,03,14
2020-05-03,04,11
2020-05-03,05,52
2020-05-03,06,13
2020-05-03,07,80
2020-05-03,08,78
2020-05-03,09,575
2020-05-03,10,20
2020-05-03,11,106
2020-05-03,12,61
2020-05-03,13,48
2020-05-03,14,134
2020-05-03,15,531
2020-05-03,16,63
2020-05-03,17,91
2020-05-03,18,15
2020-05-03,19,62
2020-05-03,20,66
2020-05-03,21,166
2020-05-03,22,32
2020-05-03,23,35
2020-05-03,24,31
2020-05-03,25,53
2020-05-03,26,43
2020-05-03,27,77
2020-05-03,28,44
2020-05-03,29,31
2020-05-03,30,156
2020-05-03,31,32
2020-05-03,32,25
2020-05-04,01,18
2020-05-04,02,141
2020-05-04,03,16
2020-05-04,04,20
2020-05-04,05,61
2020-05-04,06,17
2020-05-04,07,63
2020-05-04,08,115
2020-05-04,09,575
2020-05-04,10,23
2020-05-04,11,95
2020-05-04,12,63
2020-05-04,13,54
2020-05-04,14,127
2020-05-04,15,541
2020-05-04,16,68
2020-05-04,17,99
2020-05-04,18,19
2020-05-04,19,87
2020-05-04,20,61
2020-05-04,21,134
2020-05-04,22,27
2020-05-04,23,36
2020-05-04,24,38
2020-05-04,25,50
2020-05-04,26,55
2020-05-04,27,62
2020-05-04,28,40
2020-05-04,29,21
2020-05-04,30,191
2020-05-04,31,31
2020-05-04,32,36
2020-05-05,01,7
2020-05-05,02,128
2020-05-05,03,8
2020-05-05,04,16
2020-05-05,05,44
2020-05-05,06,12
2020-05-05,07,59
2020-05-05,08,100
2020-05-05,09,607
2020-05-05,10,21
2020-05-05,11,105
2020-05-05,12,65
2020-05-05,13,48
2020-05-05,14,149
2020-05-05,15,544
2020-05-05,16,66
2020-05-05,17,74
2020-05-05,18,16
2020-05-05,19,77
2020-05-05,20,61
2020-05-05,21,162
2020-05-05,22,31
2020-05-05,23,35
2020-05-05,24,43
2020-05-05,25,67
2020-05-05,26,42
2020-05-05,27,60
2020-05-05,28,47
2020-05-05,29,36
2020-05-05,30,201
2020-05-05,31,40
2020-05-05,32,27
2020-05-06,01,13
2020-05-06,02,131
2020-05-06,03,12
2020-05-06,04,16
2020-05-06,05,50
2020-05-06,06,21
2020-05-06,07,62
2020-05-06,08,113
2020-05-06,09,554
2020-05-06,10,24
2020-05-06,11,99
2020-05-06,12,65
2020-05-06,13,49
2020-05-06,14,133
2020-05-06,15,518
2020-05-06,16,74
2020-05-06,17,90
2020-05-06,18,15
2020-05-06,19,75
2020-05-06,20,62
2020-05-06,21,125
2020-05-06,22,31
2020-05-06,23,33
2020-05-06,24,34
2020-05-06,25,49
2020-05-06,26,52
2020-05-06,27,80
2020-05-06,28,40
2020-05-06,29,20
2020-05-06,30,169
2020-05-06,31,41
2020-05-06,32,26
2020-05-07,01,12
2020-05-07,02,120
2020-05-07,03,12
2020-05-07,04,9
2020-05-07,05,41
2020-05-07,06,9
2020-05-07,07,75
2020-05-07,08,109
2020-05-07,09,582
2020-05-07,10,24
2020-05-07,11,73
2020-05-07,12,68
2020-05-07,13,59
2020-05-07,14,116
2020-05-07,15,487
2020-05-07,16,72
2020-05-07,17,42
2020-05-07,18,15
2020-05-07,19,72
2020-05-07,20,51
2020-05-07,21,181
2020-05-07,22,29
2020-05-07,23,33
2020-05-07,24,31
2020-05-07,25,61
2020-05-07,26,51
2020-05-07,27,62
2020-05-07,28,40
2020-05-07,29,26
2020-05-07,30,185
2020-05-07,31,38
2020-05-07,32,13
2020-05-08,01,18
2020-05-08,02,122
2020-05-08,03,11
2020-05-08,04,16
2020-05-08,05,44
2020-05-08,06,11
2020-05-08,07,63
2020-05-08,08,87
2020-05-08,09,552
2020-05-08,10,34
2020-05-08,11,99
2020-05-08,12,64
2020-05-08,13,75
2020-05-08,14,120
2020-05-08,15,517
2020-05-08,16,71
2020-05-08,17,67
2020-05-08,18,16
2020-05-08,19,76
2020-05-08,20,65
2020-05-08,21,149
2020-05-08,22,32
2020-05-08,23,25
2020-05-08,24,37
2020-05-08,25,54
2020-05-08,26,45
2020-05-08,27,68
2020-05-08,28,50
2020-05-08,29,21
2020-05-08,30,188
2020-05-08,31,26
2020-05-08,32,20
2020-05-09,01,17
2020-05-09,02,133
2020-05-09,03,9
2020-05-09,04,22
2020-05-09,05,32
2020-05-09,06,6
2020-05-09,07,61
2020-05-09,08,98
2020-05-09,09,618
2020-05-09,10,22
2020-05-09,11,94
2020-05-09,12,65
2020-05-09,13,55
2020-05-09,14,128
2020-05-09,15,499
2020-05-09,16,65
2020-05-09,17,78
2020-05-09,18,14
2020-05-09,19,73
2020-05-09,20,68
2020-05-09,21,146
2020-05-09,22,29
2020-05-09,23,37
2020-05-09,24,37
2020-05-09,25,47
2020-05-09,26,57
2020-05-09,27,57
2020-05-09,28,53
2020-05-09,29,23
2020-05-09,30,183
2020-05-09,31,38
2020-05-09,32,22
2020-05-10,01,19
2020-05-10,02,129
2020-05-10,03,5
2020-05-10,04,15
2020-05-10,05,38
2020-05-10,06,14
2020-05-10,07,87
2020-05-10,08,109
2020-05-10,09,549
2020-05-10,10,23
2020-05-10,11,95
2020-05-10,12,55
2020-05-10,13,61
2020-05-10,14,133
2020-05-10,15,571
2020-05-10,16,72
2020-05-10,17,93
2020-05-10,18,19
2020-05-10,19,68
2020-05-10,20,61
2020-05-10,21,181
2020-05-10,22,26
2020-05-10,23,26
2020-05-10,24,47
2020-05-10,25,53
2020-05-10,26,56
2020-05-10,27,80
2020-05-10,28,37
2020-05-10,29,33
2020-05-10,30,203
2020-05-10,31,33
2020-05-10,32,29
2020-05-11,01,18
2020-05-11,02,138
2020-05-11,03,13
2020-05-11,04,13
2020-05-11,05,55
2020-05-11,06,9
2020-05-11,07,105
2020-05-11,08,96
2020-05-11,09,571
2020-05-11,10,16
2020-05-11,11,87
2020-05-11,12,71
2020-05-11,13,68
2020-05-11,14,134
2020-05-11,15,526
2020-05-11,16,76
2020-05-11,17,108
2020-05-11,18,15
2020-05-11,19,55
2020-05-11,20,71
2020-05-11,21,173
2020-05-11,22,29
2020-05-11,23,38
2020-05-11,24,34
2020-05-11,25,57
2020-05-11,26,61
2020-05-11,27,83
2020-05-11,28,49
2020-05-11,29,26
2020-05-11,30,191
2020-05-11,31,29
2020-05-11,32,21
2020-05-12,01,16
2020-05-12,02,107
2020-05-12,03,12
2020-05-12,04,11
2020-05-12,05,43
2020-05-12,06,15
2020-05-12,07,80
2020-05-12,08,111
2020-05-12,09,574
2020-05-12,10,18
2020-05-12,11,104
2020-05-12,12,70
2020-05-12,13,64
2020-05-12,14,139
2020-05-12,15,565
2020-05-12,16,76
2020-05-12,17,91
2020-05-12,18,16
2020-05-12,19,80
2020-05-12,20,75
2020-05-12,21,200
2020-05-12,22,26
2020-05-12,23,39
2020-05-12,24,40
2020-05-12,25,64
2020-05-12,26,47
2020-05-12,27,62
2020-05-12,28,52
2020-05-12,29,28
2020-05-12,30,229
2020-05-12,31,48
2020-05-12,32,33
2020-05-13,01,20
2020-05-13,02,122
2020-05-13,03,11
2020-05-13,04,9
2020-05-13,05,42
2020-05-13,06,11
2020-05-13,07,90
2020-05-13,08,110
2020-05-13,09,619
2020-05-13,10,21
2020-05-13,11,107
2020-05-13,12,79
2020-05-13,13,53
2020-05-13,14,128
2020-05-13,15,549
2020-05-13,16,67
2020-05-13,17,83
2020-05-13,18,10
2020-05-13,19,77
2020-05-13,20,75
2020-05-13,21,189
2020-05-13,22,26
2020-05-13,23,33
2020-05-13,24,47
2020-05-13,25,55
2020-05-13,26,59
2020-05-13,27,63
2020-05-13,28,51
2020-05-13,29,33
2020-05-13,30,203
2020-05-13,31,34
2020-05-13,32,26
2020-05-14,01,24
2020-05-14,02,130
2020-05-14,03,11
2020-05-14,04,15
2020-05-14,05,40
2020-05-14,06,15
2020-05-14,07,97
2020-05-14,08,86
2020-05-14,09,577
2020-05-14,10,21
2020-05-14,11,111
2020-05-14,12,83
2020-05-14,13,56
2020-05-14,14,107
2020-05-14,15,580
2020-05-14,16,81
2020-05-14,17,75
2020-05-14,18,17
2020-05-14,19,62
2020-05-14,20,84
2020-05-14,21,167
2020-05-14,22,43
2020-05-14,23,28
2020-05-14,24,42
2020-05-14,25,56
2020-05-14,26,54
2020-05-14,27,61
2020-05-14,28,54
2020-05-14,29,20
2020-05-14,30,227
2020-05-14,31,44
2020-05-14,32,23
2020-05-15,01,15
2020-05-15,02,140
2020-05-15,03,13
2020-05-15,04,20
2020-05-15,05,42
2020-05-15,06,14
2020-05-15,07,77
2020-05-15,08,87
2020-05-15,09,578
2020-05-15,10,21
2020-05-15,11,105
2020-05-15,12,72
2020-05-15,13,62
2020-05-15,14,124
2020-05-15,15,574
2020-05-15,16,72
2020-05-15,17,91
2020-05-15,18,16
2020-05-15,19,64
2020-05-15,20,71
2020-05-15,21,174
2020-05-15,22,37
2020-05-15,23,43
2020-05-15,24,36
2020-05-15,25,74
2020-05-15,26,57
2020-05-15,27,80
2020-05-15,28,49
2020-05-15,29,32
2020-05-15,30,212
2020-05-15,31,46
2020-05-15,32,27
2020-05-16,01,13
2020-05-16,02,119
2020-05-16,03,10
2020-05-16,04,20
2020-05-16,05,41
2020-05-16,06,13
2020-05-16,07,80
2020-05-16,08,97
2020-05-16,09,629
2020-05-16,10,18
2020-05-16,11,90
2020-05-16,12,94
2020-05-16,13,62
2020-05-16,14,135
2020-05-16,15,597
2020-05-16,16,95
2020-05-16,17,76
2020-05-16,18,13
2020-05-16,19,61
2020-05-16,20,74
2020-05-16,21,184
2020-05-16,22,48
2020-05-16,23,25
2020-05-16,24,46
2020-05-16,25,68
2020-05-16,26,60
2020-05-16,27,69
2020-05-16,28,57
2020-05-16,29,40
2020-05-16,30,251
2020-05-16,31,29
2020-05-16,32,27
2020-05-17,01,26
2020-05-17,02,147
2020-05-17,03,9
2020-05-17,04,12
2020-05-17,05,31
2020-05-17,06,14
2020-05-17,07,82
2020-05-17,08,101
2020-05-17,09,653
2020-05-17,10,19
2020-05-17,11,96
2020-05-17,12,94
2020-05-17,13,73
2020-05-17,14,138
2020-05-17,15,617
2020-05-17,16,93
2020-05-17,17,80
2020-05-17,18,17
2020-05-17,19,72
2020-05-17,20,70
2020-05-17,21,184
2020-05-17,22,36
2020-05-17,23,36
2020-05-17,24,34
2020-05-17,25,61
2020-05-17,26,70
2020-05-17,27,62
2020-05-17,28,56
2020-05-17,29,34
2020-05-17,30,220
2020-05-17,31,44
2020-05-17,32,20
2020-05-18,01,21
2020-05-18,02,140
2020-05-18,03,10
2020-05-18,04,29
2020-05-18,05,48
2020-05-18,06,14
2020-05-18,07,107
2020-05-18,08,95
2020-05-18,09,670
2020-05-18,10,14
2020-05-18,11,123
2020-05-18,12,98
2020-05-18,13,59
2020-05-18,14,134
2020-05-18,15,618
2020-05-18,16,86
2020-05-18,17,76
2020-05-18,18,16
2020-05-18,19,84
2020-05-18,20,91
2020-05-18,21,202
2020-05-18,22,37
2020-05-18,23,33
2020-05-18,24,30
2020-05-18,25,66
2020-05-18,26,68
2020-05-18,27,57
2020-05-18,28,49
2020-05-18,29,26
2020-05-18,30,221
2020-05-18,31,52
2020-05-18,32,23
2020-05-19,01,11
2020-05-19,02,126
2020-05-19,03,8
2020-05-19,04,15
2020-05-19,05,60
2020-05-19,06,24
2020-05-19,07,122
2020-05-19,08,97
2020-05-19,09,574
2020-05-19,10,24
2020-05-19,11,103
2020-05-19,12,74
2020-05-19,13,55
2020-05-19,14,137
2020-05-19,15,565
2020-05-19,16,69
2020-05-19,17,84
2020-05-19,18,14
2020-05-19,19,70
2020-05-19,20,85
2020-05-19,21,208
2020-05-19,22,39
2020-05-19,23,31
2020-05-19,24,33
2020-05-19,25,63
2020-05-19,26,62
2020-05-19,27,63
2020-05-19,28,38
2020-05-19,29,27
2020-05-19,30,235
2020-05-19,31,48
2020-05-19,32,32
2020-05-20,01,14
2020-05-20,02,117
2020-05-20,03,10
2020-05-20,04,13
2020-05-20,05,43
2020-05-20,06,17
2020-05-20,07,105
2020-05-20,08,78
2020-05-20,09,585
2020-05-20,10,21
2020-05-20,11,89
2020-05-20,12,94
2020-05-20,13,54
2020-05-20,14,145
2020-05-20,15,563
2020-05-20,16,89
2020-05-20,17,82
2020-05-20,18,26
2020-05-20,19,74
2020-05-20,20,89
2020-05-20,21,194
2020-05-20,22,37
2020-05-20,23,31
2020-05-20,24,27
2020-05-20,25,72
2020-05-20,26,62
2020-05-20,27,67
2020-05-20,28,54
2020-05-20,29,28
2020-05-20,30,249
2020-05-20,31,46
2020-05-20,32,36
2020-05-21,01,23
2020-05-21,02,115
2020-05-21,03,9
2020-05-21,04,12
2020-05-21,05,50
2020-05-21,06,16
2020-05-21,07,78
2020-05-21,08,101
2020-05-21,09,668
2020-05-21,10,24
2020-05-21,11,115
2020-05-21,12,105
2020-05-21,13,67
2020-05-21,14,159
2020-05-21,15,567
2020-05-21,16,94
2020-05-21,17,73
2020-05-21,18,20
2020-05-21,19,63
2020-05-21,20,73
2020-05-21,21,189
2020-05-21,22,42
2020-05-21,23,23
2020-05-21,24,43
2020-05-21,25,65
2020-05-21,26,74
2020-05-21,27,73
2020-05-21,28,43
2020-05-21,29,37
2020-05-21,30,246
2020-05-21,31,35
2020-05-21,32,29
2020-05-22,01,18
2020-05-22,02,118
2020-05-22,03,13
2020-05-22,04,13
2020-05-22,05,43
2020-05-22,06,11
2020-05-22,07,85
2020-05-22,08,77
2020-05-22,09,579
2020-05-22,10,16
2020-05-22,11,118
2020-05-22,12,95
2020-05-22,13,77
2020-05-22,14,140
2020-05-22,15,563
2020-05-22,16,105
2020-05-22,17,72
2020-05-22,18,20
2020-05-22,19,72
2020-05-22,20,85
2020-05-22,21,201
2020-05-22,22,37
2020-05-22,23,24
2020-05-22,24,31
2020-05-22,25,73
2020-05-22,26,56
2020-05-22,27,62
2020-05-22,28,46
2020-05-22,29,33
2020-05-22,30,232
2020-05-22,31,46
2020-05-22,32,25
2020-05-23,01,17
2020-05-23,02,126
2020-05-23,03,9
2020-05-23,04,21
2020-05-23,05,42
2020-05-23,06,17
2020-05-23,07,81
2020-05-23,08,88
2020-05-23,09,529
2020-05-23,10,23
2020-05-23,11,105
2020-05-23,12,101
2020-05-23,13,58
2020-05-23,14,151
2020-05-23,15,587
2020-05-23,16,106
2020-05-23,17,76
2020-05-23,18,19
2020-05-23,19,84
2020-05-23,20,90
2020-05-23,21,165
2020-05-23,22,38
2020-05-23,23,26
2020-05-23,24,38
2020-05-23,25,61
2020-05-23,26,77
2020-05-23,27,62
2020-05-23,28,50
2020-05-23,29,43
2020-05-23,30,223
2020-05-23,31,44
2020-05-23,32,26
2020-05-24,01,19
2020-05-24,02,113
2020-05-24,03,10
2020-05-24,04,13
2020-05-24,05,50
2020-05-24,06,19
2020-05-24,07,121
2020-05-24,08,74
2020-05-24,09,576
2020-05-24,10,24
2020-05-24,11,112
2020-05-24,12,98
2020-05-24,13,73
2020-05-24,14,131
2020-05-24,15,655
2020-05-24,16,80
2020-05-24,17,74
2020-05-24,18,20
2020-05-24,19,79
2020-05-24,20,85
2020-05-24,21,190
2020-05-24,22,42
2020-05-24,23,32
2020-05-24,24,63
2020-05-24,25,61
2020-05-24,26,76
2020-05-24,27,69
2020-05-24,28,51
2020-05-24,29,42
2020-05-24,30,233
2020-05-24,31,25
2020-05-24,32,26
2020-05-25,01,13
2020-05-25,02,133
2020-05-25,03,6
2020-05-25,04,13
2020-05-25,05,45
2020-05-25,06,16
2020-05-25,07,164
2020-05-25,08,88
2020-05-25,09,576
2020-05-25,10,16
2020-05-25,11,105
2020-05-25,12,105
2020-05-25,13,61
2020-05-25,14,149
2020-05-25,15,607
2020-05-25,16,93
2020-05-25,17,77
2020-05-25,18,14
2020-05-25,19,91
2020-05-25,20,88
2020-05-25,21,222
2020-05-25,22,28
2020-05-25,23,23
2020-05-25,24,41
2020-05-25,25,65
2020-05-25,26,85
2020-05-25,27,59
2020-05-25,28,67
2020-05-25,29,27
2020-05-25,30,228
2020-05-25,31,41
2020-05-25,32,31
2020-05-26,01,11
2020-05-26,02,117
2020-05-26,03,12
2020-05-26,04,23
2020-05-26,05,48
2020-05-26,06,17
2020-05-26,07,143
2020-05-26,08,99
2020-05-26,09,553
2020-05-26,10,35
2020-05-26,11,109
2020-05-26,12,99
2020-05-26,13,57
2020-05-26,14,119
2020-05-26,15,616
2020-05-26,16,74
2020-05-26,17,60
2020-05-26,18,19
2020-05-26,19,71
2020-05-26,20,99
2020-05-26,21,224
2020-05-26,22,44
2020-05-26,23,27
2020-05-26,24,49
2020-05-26,25,59
2020-05-26,26,78
2020-05-26,27,59
2020-05-26,28,36
2020-05-26,29,42
2020-05-26,30,270
2020-05-26,31,44
2020-05-26,32,28
2020-05-27,01,28
2020-05-27,02,129
2020-05-27,03,8
2020-05-27,04,16
2020-05-27,05,40
2020-05-27,06,7
2020-05-27,07,134
2020-05-27,08,74
2020-05-27,09,541
2020-05-27,10,18
2020-05-27,11,104
2020-05-27,12,106
2020-05-27,13,57
2020-05-27,14,142
2020-05-27,15,584
2020-05-27,16,90
2020-05-27,17,60
2020-05-27,18,20
2020-05-27,19,70
2020-05-27,20,84
2020-05-27,21,191
2020-05-27,22,35
2020-05-27,23,27
2020-05-27,24,51
2020-05-27,25,72
2020-05-27,26,75
2020-05-27,27,63
2020-05-27,28,46
2020-05-27,29,36
2020-05-27,30,222
2020-05-27,31,48
2020-05-27,32,25
2020-05-28,01,29
2020-05-28,02,120
2020-05-28,03,7
2020-05-28,04,22
2020-05-28,05,33
2020-05-28,06,7
2020-05-28,07,132
2020-05-28,08,76
2020-05-28,09,557
2020-05-28,10,32
2020-05-28,11,119
2020-05-28,12,100
2020-05-28,13,58
2020-05-28,14,146
2020-05-28,15,564
2020-05-28,16,86
2020-05-28,17,64
2020-05-28,18,17
2020-05-28,19,70
2020-05-28,20,88
2020-05-28,21,206
2020-05-28,22,35
2020-05-28,23,29
2020-05-28,24,32
2020-05-28,25,85
2020-05-28,26,83
2020-05-28,27,67
2020-05-28,28,48
2020-05-28,29,37
2020-05-28,30,228
2020-05-28,31,40
2020-05-28,32,28
2020-05-29,01,26
2020-05-29,02,98
2020-05-29,03,7
2020-05-29,04,16
2020-05-29,05,44
2020-05-29,06,17
2020-05-29,07,121
2020-05-29,08,72
2020-05-29,09,502
2020-05-29,10,28
2020-05-29,11,107
2020-05-29,12,129
2020-05-29,13,62
2020-05-29,14,153
2020-05-29,15,524
2020-05-29,16,80
2020-05-29,17,56
2020-05-29,18,19
2020-05-29,19,90
2020-05-29,20,76
2020-05-29,21,194
2020-05-29,22,39
2020-05-29,23,41
2020-05-29,24,40
2020-05-29,25,73
2020-05-29,26,88
2020-05-29,27,58
2020-05-29,28,50
2020-05-29,29,30
2020-05-29,30,221
2020-05-29,31,32
2020-05-29,32,32
2020-05-30,01,18
2020-05-30,02,122
2020-05-30,03,8
2020-05-30,04,7
2020-05-30,05,42
2020-05-30,06,25
2020-05-30,07,106
2020-05-30,08,94
2020-05-30,09,483
2020-05-30,10,16
2020-05-30,11,112
2020-05-30,12,119
2020-05-30,13,59
2020-05-30,14,140
2020-05-30,15,545
2020-05-30,16,96
2020-05-30,17,64
2020-05-30,18,21
2020-05-30,19,65
2020-05-30,20,95
2020-05-30,21,182
2020-05-30,22,31
2020-05-30,23,27
2020-05-30,24,40
2020-05-30,25,90
2020-05-30,26,98
2020-05-30,27,46
2020-05-30,28,58
2020-05-30,29,37
2020-05-30,30,237
2020-05-30,31,40
2020-05-30,32,18
2020-05-31,01,14
2020-05-31,02,118
2020-05-31,03,8
2020-05-31,04,20
2020-05-31,05,41
2020-05-31,06,18
2020-05-31,07,151
2020-05-31,08,75
2020-05-31,09,559
2020-05-31,10,21
2020-05-31,11,106
2020-05-31,12,124
2020-05-31,13,66
2020-05-31,14,152
2020-05-31,15,589
2020-05-31,16,82
2020-05-31,17,68
2020-05-31,18,20
2020-05-31,19,71
2020-05-31,20,102
2020-05-31,21,201
2020-05-31,22,39
2020-05-31,23,31
2020-05-31,24,42
2020-05-31,25,79
2020-05-31,26,88
2020-05-31,27,41
2020-05-31,28,48
2020-05-31,29,41
2020-05-31,30,237
2020-05-31,31,37
2020-05-31,32,24
2020-06-01,01,19
2020-06-01,02,128
2020-06-01,03,11
2020-06-01,04,10
2020-06-01,05,55
2020-06-01,06,14
2020-06-01,07,178
2020-06-01,08,79
2020-06-01,09,560
2020-06-01,10,23
2020-06-01,11,96
2020-06-01,12,102
2020-06-01,13,56
2020-06-01,14,173
2020-06-01,15,564
2020-06-01,16,101
2020-06-01,17,67
2020-06-01,18,18
2020-06-01,19,62
2020-06-01,20,84
2020-06-01,21,206
2020-06-01,22,35
2020-06-01,23,37
2020-06-01,24,38
2020-06-01,25,69
2020-06-01,26,99
2020-06-01,27,63
2020-06-01,28,57
2020-06-01,29,35
2020-06-01,30,235
2020-06-01,31,40
2020-06-01,32,20
2020-06-02,01,13
2020-06-02,02,122
2020-06-02,03,12
2020-06-02,04,18
2020-06-02,05,27
2020-06-02,06,18
2020-06-02,07,171
2020-06-02,08,79
2020-06-02,09,505
2020-06-02,10,29
2020-06-02,11,126
2020-06-02,12,104
2020-06-02,13,60
2020-06-02,14,149
2020-06-02,15,530
2020-06-02,16,86
2020-06-02,17,60
2020-06-02,18,24
2020-06-02,19,89
2020-06-02,20,100
2020-06-02,21,244
2020-06-02,22,38
2020-06-02,23,28
2020-06-02,24,43
2020-06-02,25,79
2020-06-02,26,102
2020-06-02,27,45
2020-06-02,28,49
2020-06-02,29,52
2020-06-02,30,223
2020-06-02,31,45
2020-06-02,32,30
2020-06-03,01,19
2020-06-03,02,128
2020-06-03,03,12
2020-06-03,04,17
2020-06-03,05,45
2020-06-03,06,17
2020-06-03,07,171
2020-06-03,08,84
2020-06-03,09,537
2020-06-03,10,18
2020-06-03,11,123
2020-06-03,12,112
2020-06-03,13,47
2020-06-03,14,180
2020-06-03,15,518
2020-06-03,16,82
2020-06-03,17,74
2020-06-03,18,22
2020-06-03,19,77
2020-06-03,20,102
2020-06-03,21,219
2020-06-03,22,41
2020-06-03,23,31
2020-06-03,24,32
2020-06-03,25,86
2020-06-03,26,107
2020-06-03,27,34
2020-06-03,28,45
2020-06-03,29,47
2020-06-03,30,242
2020-06-03,31,33
2020-06-03,32,36
2020-06-04,01,13
2020-06-04,02,118
2020-06-04,03,11
2020-06-04,04,25
2020-06-04,05,37
2020-06-04,06,7
2020-06-04,07,182
2020-06-04,08,77
2020-06-04,09,546
2020-06-04,10,32
2020-06-04,11,118
2020-06-04,12,124
2020-06-04,13,55
2020-06-04,14,178
2020-06-04,15,529
2020-06-04,16,98
2020-06-04,17,77
2020-06-04,18,18
2020-06-04,19,99
2020-06-04,20,92
2020-06-04,21,238
2020-06-04,22,48
2020-06-04,23,30
2020-06-04,24,32
2020-06-04,25,85
2020-06-04,26,133
2020-06-04,27,49
2020-06-04,28,48
2020-06-04,29,53
2020-06-04,30,215
2020-06-04,31,38
2020-06-04,32,29
2020-06-05,01,14
2020-06-05,02,103
2020-06-05,03,12
2020-06-05,04,14
2020-06-05,05,59
2020-06-05,06,16
2020-06-05,07,168
2020-06-05,08,90
2020-06-05,09,480
2020-06-05,10,33
2020-06-05,11,119
2020-06-05,12,134
2020-06-05,13,45
2020-06-05,14,185
2020-06-05,15,529
2020-06-05,16,91
2020-06-05,17,73
2020-06-05,18,18
2020-06-05,19,69
2020-06-05,20,84
2020-06-05,21,205
2020-06-05,22,32
2020-06-05,23,30
2020-06-05,24,39
2020-06-05,25,94
2020-06-05,26,108
2020-06-05,27,55
2020-06-05,28,36
2020-06-05,29,32
2020-06-05,30,227
2020-06-05,31,37
2020-06-05,32,35
2020-06-06,01,24
2020-06-06,02,124
2020-06-06,03,4
2020-06-06,04,19
2020-06-06,05,66
2020-06-06,06,16
2020-06-06,07,156
2020-06-06,08,91
2020-06-06,09,532
2020-06-06,10,37
2020-06-06,11,113
2020-06-06,12,116
2020-06-06,13,52
2020-06-06,14,176
2020-06-06,15,510
2020-06-06,16,103
2020-06-06,17,75
2020-06-06,18,18
2020-06-06,19,79
2020-06-06,20,86
2020-06-06,21,222
2020-06-06,22,48
2020-06-06,23,31
2020-06-06,24,50
2020-06-06,25,88
2020-06-06,26,130
2020-06-06,27,43
2020-06-06,28,59
2020-06-06,29,38
2020-06-06,30,225
2020-06-06,31,41
2020-06-06,32,31
2020-06-07,01,21
2020-06-07,02,114
2020-06-07,03,14
2020-06-07,04,26
2020-06-07,05,40
2020-06-07,06,17
2020-06-07,07,194
2020-06-07,08,99
2020-06-07,09,509
2020-06-07,10,26
2020-06-07,11,126
2020-06-07,12,123
2020-06-07,13,56
2020-06-07,14,192
2020-06-07,15,599
2020-06-07,16,98
2020-06-07,17,76
2020-06-07,18,26
2020-06-07,19,88
